Date,Open,High,Low,Close
2011-01-10,62.290001,62.400002,62.0,62.16
2011-01-11,62.220001,62.349998,62.0,62.27
2011-01-12,62.450001,62.880001,62.32,62.5
2011-01-13,62.560001,62.98,62.349998,62.91
2011-01-14,62.950001,62.970001,62.25,62.549999
2011-01-18,62.220001,62.59,62.009998,62.099998
2011-01-19,62.049999,62.610001,62.009998,62.560001
2011-01-20,62.73,63.099998,62.540001,62.860001
2011-01-21,63.25,63.25,62.459999,62.66
2011-01-24,62.560001,62.720001,62.16,62.220001
2011-01-25,60.889999,61.630001,60.709999,61.080002
2011-01-26,61.18,61.25,60.599998,60.599998
2011-01-27,60.639999,61.040001,60.599998,60.68
2011-01-28,60.91,61.0,60.0,60.009998
2011-01-31,60.16,60.220001,59.689999,59.77
2011-02-01,59.700001,60.740002,59.700001,60.630001
2011-02-02,60.459999,60.759998,60.279999,60.619999
2011-02-03,60.66,60.970001,60.59,60.799999
2011-02-04,60.939999,60.990002,60.650002,60.84
2011-02-07,60.880001,60.990002,60.650002,60.869999
2011-02-08,60.939999,60.990002,60.75,60.939999
2011-02-09,60.93,60.939999,60.639999,60.880001
2011-02-10,60.639999,61.07,60.419998,60.93
2011-02-11,60.740002,61.169998,60.509998,60.700001
2011-02-14,60.689999,60.98,60.650002,60.700001
2011-02-15,60.599998,60.700001,60.48,60.619999
2011-02-16,60.610001,60.740002,60.5,60.52
2011-02-17,60.369999,60.93,60.330002,60.790001
2011-02-18,60.889999,61.220001,60.549999,61.110001
2011-02-22,60.68,60.990002,60.450001,60.650002
2011-02-23,60.759998,61.080002,60.369999,60.389999
2011-02-24,60.470001,60.5,60.029999,60.25
2011-02-25,59.919998,59.950001,59.360001,59.639999
2011-02-28,59.93,61.450001,59.77,61.439999
2011-03-01,61.25,61.5,60.599998,60.700001
2011-03-02,60.5,60.93,60.360001,60.810001
2011-03-03,61.119999,61.200001,60.810001,61.049999
2011-03-04,61.290001,61.290001,60.34,61.060001
2011-03-07,61.09,61.099998,60.299999,60.400002
2011-03-08,60.48,60.990002,60.34,60.709999
2011-03-09,60.740002,61.060001,60.32,60.400002
2011-03-10,60.139999,60.299999,59.400002,59.610001
2011-03-11,59.240002,59.869999,59.110001,59.689999
2011-03-14,59.490002,59.490002,58.919998,59.130001
2011-03-15,58.790001,58.84,58.02,58.48
2011-03-16,58.57,58.57,57.5,57.66
2011-03-17,58.209999,58.380001,57.900002,58.130001
2011-03-18,58.560001,58.689999,58.099998,58.57
2011-03-21,58.669998,59.16,58.669998,58.830002
2011-03-22,58.799999,59.150002,58.700001,58.790001
2011-03-23,58.720001,58.889999,58.5,58.720001
2011-03-24,58.98,59.080002,58.73,59.029999
2011-03-25,59.009998,59.09,58.650002,58.98
2011-03-28,58.98,59.299999,58.98,59.240002
2011-03-29,58.98,59.310001,58.93,59.220001
2011-03-30,59.34,59.73,59.240002,59.380001
2011-03-31,59.209999,59.700001,59.209999,59.25
2011-04-01,59.630001,59.639999,59.060001,59.490002
2011-04-04,59.5,60.18,59.459999,60.150002
2011-04-05,59.75,59.959999,59.48,59.799999
2011-04-06,59.700001,59.900002,59.599998,59.66
2011-04-07,59.720001,59.759998,59.25,59.48
2011-04-08,59.73,59.779999,59.310001,59.459999
2011-04-11,59.540001,60.169998,59.5,59.860001
2011-04-12,59.66,60.080002,59.66,59.939999
2011-04-13,59.66,59.950001,59.509998,59.599998
2011-04-14,59.549999,60.119999,59.490002,60.02
2011-04-15,60.240002,60.950001,59.98,60.560001
2011-04-18,60.450001,61.189999,60.099998,60.459999
2011-04-19,62.0,62.869999,61.799999,62.689999
2011-04-20,63.209999,64.540001,63.18,64.389999
2011-04-21,63.810001,64.300003,63.77,64.07
2011-04-25,63.650002,64.199997,63.509998,64.110001
2011-04-26,64.07,65.300003,64.07,64.949997
2011-04-27,63.450001,65.599998,63.400002,65.57
2011-04-28,65.389999,65.739998,64.93,65.379997
2011-04-29,65.589996,65.970001,65.400002,65.720001
2011-05-02,65.919998,66.309998,65.809998,66.209999
2011-05-03,66.110001,66.459999,66.010002,66.260002
2011-05-04,66.0,66.32,65.370003,65.669998
2011-05-05,65.449997,65.610001,64.800003,65.010002
2011-05-06,65.25,65.5,65.120003,65.269997
2011-05-09,65.110001,65.760002,65.07,65.629997
2011-05-10,65.610001,65.800003,65.279999,65.760002
2011-05-11,66.32,66.739998,65.809998,66.57
2011-05-12,66.040001,67.370003,65.82,67.190002
2011-05-13,67.089996,67.25,65.949997,66.620003
2011-05-16,66.410004,66.790001,66.190002,66.370003
2011-05-17,66.230003,66.480003,65.860001,66.400002
2011-05-18,66.169998,66.510002,65.940002,66.5
2011-05-19,66.529999,66.529999,65.849998,66.389999
2011-05-20,66.25,66.330002,65.279999,65.690002
2011-05-23,65.190002,65.690002,65.080002,65.559998
2011-05-24,65.739998,66.230003,65.5,65.779999
2011-05-25,66.290001,66.589996,66.07,66.290001
2011-05-26,65.589996,65.779999,65.279999,65.510002
2011-05-27,65.790001,66.970001,65.599998,66.769997
2011-05-31,67.309998,67.339996,66.989998,67.290001
2011-06-01,67.019997,67.290001,66.459999,66.480003
2011-06-02,66.440002,66.760002,66.279999,66.480003
2011-06-03,65.839996,66.360001,65.800003,66.089996
2011-06-06,65.870003,66.220001,65.839996,66.050003
2011-06-07,66.0,66.279999,65.5,65.5
2011-06-08,65.489998,66.230003,65.18,66.139999
2011-06-09,66.330002,67.279999,66.169998,66.779999
2011-06-10,66.489998,66.68,66.089996,66.089996
2011-06-13,66.32,66.959999,66.260002,66.589996
2011-06-14,66.949997,67.360001,66.75,67.099998
2011-06-15,67.0,67.0,65.709999,66.160004
2011-06-16,65.699997,66.349998,65.470001,66.32
2011-06-17,66.629997,66.949997,66.190002,66.290001
2011-06-20,66.080002,66.739998,66.07,66.510002
2011-06-21,66.519997,66.75,66.160004,66.489998
2011-06-22,66.470001,66.620003,66.050003,66.07
2011-06-23,65.540001,65.739998,64.690002,65.669998
2011-06-24,65.57,65.610001,64.830002,65.059998
2011-06-27,65.290001,65.610001,65.0,65.25
2011-06-28,65.589996,66.120003,65.379997,65.910004
2011-06-29,66.230003,66.589996,65.93,66.309998
2011-06-30,66.419998,66.910004,66.25,66.519997
2011-07-01,66.480003,67.360001,66.269997,67.300003
2011-07-05,67.290001,67.669998,67.25,67.620003
2011-07-06,67.629997,67.75,67.370003,67.550003
2011-07-07,67.82,68.050003,67.400002,67.919998
2011-07-08,67.809998,67.989998,67.190002,67.57
2011-07-11,66.879997,67.410004,66.830002,67.269997
2011-07-12,66.900002,67.68,66.830002,67.029999
2011-07-13,67.389999,67.980003,67.209999,67.629997
2011-07-14,67.599998,67.93,67.470001,67.660004
2011-07-15,67.730003,67.949997,66.989998,67.449997
2011-07-18,67.169998,67.349998,66.550003,67.089996
2011-07-19,67.099998,67.220001,66.150002,66.720001
2011-07-20,66.57,66.900002,66.059998,66.239998
2011-07-21,66.449997,66.790001,66.129997,66.470001
2011-07-22,66.690002,66.790001,66.489998,66.720001
2011-07-25,66.209999,66.43,66.010002,66.25
2011-07-26,66.169998,66.32,65.870003,65.919998
2011-07-27,65.760002,65.870003,65.139999,65.230003
2011-07-28,65.230003,65.620003,64.779999,65.080002
2011-07-29,64.739998,64.93,64.129997,64.790001
2011-08-01,65.279999,65.330002,63.66,64.410004
2011-08-02,64.110001,64.349998,63.43,63.43
2011-08-03,63.369999,63.529999,61.860001,63.41
2011-08-04,62.610001,63.16,61.810001,61.84
2011-08-05,62.119999,63.43,61.049999,62.709999
2011-08-08,61.799999,62.580002,61.049999,61.119999
2011-08-09,61.709999,62.369999,59.080002,62.200001
2011-08-10,61.619999,61.959999,60.009998,60.200001
2011-08-11,60.18,64.190002,60.130001,63.439999
2011-08-12,63.610001,63.990002,62.900002,63.360001
2011-08-15,63.849998,64.620003,63.610001,64.589996
2011-08-16,63.77,64.709999,63.689999,64.360001
2011-08-17,64.559998,64.849998,63.799999,64.260002
2011-08-18,63.189999,63.580002,62.02,63.16
2011-08-19,62.91,63.779999,62.740002,63.139999
2011-08-22,63.990002,64.099998,63.009998,63.290001
2011-08-23,63.52,64.989998,63.419998,64.970001
2011-08-24,65.379997,65.699997,64.839996,65.529999
2011-08-25,65.489998,65.489998,64.199997,64.550003
2011-08-26,63.549999,64.57,62.5,64.279999
2011-08-29,64.639999,65.919998,64.559998,65.860001
2011-08-30,65.82,66.040001,65.190002,65.769997
2011-08-31,66.029999,66.230003,65.339996,65.800003
2011-09-01,65.660004,66.139999,65.110001,65.330002
2011-09-02,64.830002,65.0,63.91,64.07
2011-09-06,63.169998,64.75,62.5,64.639999
2011-09-07,65.040001,65.449997,64.690002,65.43
2011-09-08,64.959999,65.93,64.839996,64.949997
2011-09-09,64.389999,64.410004,63.290001,63.639999
2011-09-12,63.099998,63.610001,62.299999,63.59
2011-09-13,63.990002,64.050003,63.18,63.610001
2011-09-14,63.950001,64.470001,62.98,63.73
2011-09-15,64.279999,64.629997,63.919998,64.400002
2011-09-16,64.519997,64.739998,63.959999,64.589996
2011-09-19,64.050003,64.389999,63.630001,64.139999
2011-09-20,64.419998,64.849998,63.790001,64.220001
2011-09-21,64.190002,64.599998,63.099998,63.130001
2011-09-22,62.16,62.599998,61.139999,61.919998
2011-09-23,61.299999,61.900002,61.0,61.59
2011-09-26,62.049999,62.849998,62.009998,62.689999
2011-09-27,63.369999,64.349998,62.709999,63.82
2011-09-28,63.900002,64.449997,63.139999,63.25
2011-09-29,63.919998,64.239998,63.02,63.900002
2011-09-30,63.220001,64.739998,63.150002,63.689999
2011-10-03,63.650002,64.209999,62.049999,62.080002
2011-10-04,61.549999,62.330002,60.830002,62.169998
2011-10-05,62.209999,62.509998,61.599998,62.349998
2011-10-06,62.52,62.830002,62.099998,62.810001
2011-10-07,63.009998,63.720001,63.0,63.130001
2011-10-10,63.889999,64.43,63.639999,64.43
2011-10-11,64.260002,64.360001,63.849998,63.959999
2011-10-12,64.129997,64.690002,63.869999,64.330002
2011-10-13,64.449997,64.449997,63.57,64.230003
2011-10-14,64.690002,64.739998,64.169998,64.720001
2011-10-17,64.400002,64.839996,63.619999,63.790001
2011-10-18,63.759998,64.739998,63.400002,64.419998
2011-10-19,64.510002,64.510002,62.16,62.639999
2011-10-20,62.959999,63.130001,62.310001,62.529999
2011-10-21,63.110001,63.84,62.889999,63.779999
2011-10-24,63.900002,64.790001,63.599998,64.730003
2011-10-25,64.559998,64.830002,63.560001,63.689999
2011-10-26,64.190002,64.599998,63.790001,64.489998
2011-10-27,64.989998,65.690002,64.709999,65.5
2011-10-28,65.639999,65.849998,65.029999,65.599998
2011-10-31,65.169998,65.860001,64.379997,64.389999
2011-11-01,63.68,64.099998,63.18,63.380001
2011-11-02,64.389999,64.389999,63.41,63.639999
2011-11-03,64.07,64.519997,63.669998,64.339996
2011-11-04,64.0,64.540001,63.41,64.120003
2011-11-07,63.959999,64.339996,63.25,64.0
2011-11-08,64.089996,64.989998,63.950001,64.860001
2011-11-09,64.07,64.129997,63.099998,63.529999
2011-11-10,64.129997,64.419998,63.66,64.120003
2011-11-11,64.620003,65.489998,64.620003,65.25
2011-11-14,64.970001,65.330002,64.650002,64.910004
2011-11-15,64.970001,65.290001,64.510002,64.989998
2011-11-16,64.529999,65.160004,64.300003,64.400002
2011-11-17,64.169998,64.510002,63.299999,63.939999
2011-11-18,64.190002,64.199997,63.560001,63.849998
2011-11-21,63.27,63.34,62.880001,62.939999
2011-11-22,62.950001,63.200001,62.700001,62.900002
2011-11-23,62.59,62.650002,61.990002,61.990002
2011-11-25,61.310001,61.639999,61.049999,61.27
2011-11-28,61.880001,62.709999,61.779999,62.369999
2011-11-29,62.82,63.130001,62.459999,62.779999
2011-11-30,63.919998,64.739998,63.799999,64.720001
2011-12-01,64.68,64.949997,64.349998,64.449997
2011-12-02,64.870003,64.889999,63.299999,63.470001
2011-12-05,64.099998,64.25,62.849998,63.360001
2011-12-06,63.610001,63.93,63.259998,63.490002
2011-12-07,63.57,64.809998,63.369999,64.449997
2011-12-08,64.139999,64.449997,63.560001,63.779999
2011-12-09,64.32,64.68,63.98,64.529999
2011-12-12,63.869999,64.199997,63.349998,63.509998
2011-12-13,64.080002,64.080002,63.139999,63.360001
2011-12-14,63.380001,63.779999,62.93,63.18
2011-12-15,63.650002,64.099998,63.57,64.0
2011-12-16,64.360001,64.370003,63.549999,64.300003
2011-12-19,64.18,64.279999,63.360001,63.529999
2011-12-20,64.019997,64.730003,64.010002,64.519997
2011-12-21,64.809998,65.0,64.580002,64.959999
2011-12-22,65.059998,65.260002,64.620003,65.18
2011-12-23,65.230003,66.0,65.18,65.980003
2011-12-27,65.989998,66.32,65.900002,66.019997
2011-12-28,65.970001,66.029999,65.300003,65.449997
2011-12-29,65.309998,66.029999,65.25,65.879997
2011-12-30,65.589996,65.93,65.529999,65.580002
2012-01-03,65.589996,66.0,65.25,65.879997
2012-01-04,65.75,65.879997,65.110001,65.480003
2012-01-05,65.32,65.599998,64.830002,65.400002
2012-01-06,65.440002,65.459999,64.610001,64.830002
2012-01-09,64.959999,65.089996,64.410004,64.93
2012-01-10,65.110001,65.400002,65.0,65.199997
2012-01-11,65.110001,65.540001,64.839996,65.129997
2012-01-12,65.279999,65.410004,64.93,65.230003
2012-01-13,64.970001,65.279999,64.360001,65.260002
2012-01-17,65.540001,65.690002,64.5,65.120003
2012-01-18,65.260002,65.370003,65.0,65.279999
2012-01-19,65.160004,65.25,64.790001,65.190002
2012-01-20,65.279999,65.550003,64.540001,65.269997
2012-01-23,65.230003,65.330002,64.879997,65.0
2012-01-24,64.339996,65.449997,64.339996,65.0
2012-01-25,64.830002,65.300003,64.760002,65.220001
2012-01-26,65.529999,65.879997,65.220001,65.699997
2012-01-27,65.620003,65.870003,65.459999,65.559998
2012-01-30,65.330002,65.709999,65.129997,65.709999
2012-01-31,65.860001,65.949997,65.559998,65.910004
2012-02-01,65.970001,66.32,65.650002,65.690002
2012-02-02,65.940002,65.970001,65.349998,65.589996
2012-02-03,65.900002,66.019997,65.529999,65.639999
2012-02-06,65.459999,65.580002,65.050003,65.190002
2012-02-07,65.160004,65.389999,65.019997,65.260002
2012-02-08,65.199997,65.349998,65.089996,65.239998
2012-02-09,65.160004,65.349998,64.82,64.889999
2012-02-10,64.709999,64.769997,64.25,64.599998
2012-02-13,64.900002,64.949997,64.599998,64.68
2012-02-14,64.75,64.860001,64.330002,64.610001
2012-02-15,64.510002,64.949997,64.470001,64.650002
